instructor,course_title,course_id,professor_score
"Shesh, Amit",Programming Design Paradigm,10855,5.8
"Shesh, Amit",Programming Design Paradigm,15054,4.4
"Shesh, Amit",Programming Design Paradigm,15376,4.3
"Dym, Brianna",Programming Design Paradigm,15381,-0.7
"Mihajlovikj, Vidoje",Programming Design Paradigm,19777,-8.9
"Cross, Brian",Programming Design Paradigm,20281,-1.9
"Thomas, Jack",Programming Design Paradigm,20438,2.3
"Thomas, Jack",Programming Design Paradigm,20439,-7.6
"Cheng, Zhuoqun",Programming Design Paradigm,20580,-2.8
"Feinberg, Daniel",Programming Design Paradigm,20638,1.6
"Cobbe, Richard",Programming Design Paradigm,20687,8.7
"Dym, Brianna",Recitation For CS 5010,10630,2.1
"Shesh, Amit",Recitation For CS 5010,16963,5.2
"Shesh, Amit",Recitation For CS 5010,16964,3.4
"Shesh, Amit",Recitation For CS 5010,16965,-4.7
"Shesh, Amit",Recitation For CS 5010,16966,2.1
"Shesh, Amit",Recitation For CS 5010,16967,3.6
"Shesh, Amit",Recitation For CS 5010,16968,7.9
"Mihajlovikj, Vidoje",Recitation For CS 5010,19775,-1.1
"Cross, Brian",Recitation For CS 5010,20282,5.9
"Thomas, Jack",Recitation For CS 5010,20440,-0.3
"Thomas, Jack",Recitation For CS 5010,20441,11.1
"Cheng, Zhuoqun",Recitation For CS 5010,20581,-2.0
"Feinberg, Daniel",Recitation For CS 5010,20639,5.6
"Cobbe, Richard",Recitation For CS 5010,20688,1.9
"Amato, Christopher",Fndtns Artificial Intelligence,11209,-14.6
"Mwaura, Jonathan",Fndtns Artificial Intelligence,17364,0.0
"Venkatesaramani, Rajagopal",Fndtns Artificial Intelligence,21186,1.0
"Savage, Saiph",AI for Human Comp Interaction,15415,-2.6
"Platt, Robert",Renfrcmnt Lrning/Seq Decsn Mkg,13503,-3.2
"Durant, Kathleen",Database Management Sys,10683,-1.5
"Durant, Kathleen",Database Management Sys,11838,-2.1
"Durant, Kathleen",Database Management Sys,14351,-7.5
"Schedlbauer, Martin",Database Management Sys,17365,-1.1
"Valcourt, Scott",Database Management Sys,17402,7.6
"Nascimento, Mario",Database Management Sys,20805,4.7
"Schedlbauer, Martin",Database Management Sys,21129,3.3
"Guerra Gomez, John Alexis",Database Management Sys,19757,7.1
"Jung, Youna",Database Management Sys,19787,7.9
"Chhay, Bruce",Database Management Sys,20283,10.9
"Cobbe, Richard",Database Management Sys,20284,7.4
"Lee, Jeongkyu",Database Management Sys,20285,4.3
"Thomas, Jack",Database Management Sys,20443,0.1
"Guerra Gomez, John Alexis",Database Management Sys,20996,7.1
"Shah, Michael",Computer Graphics,12752,7.2
"Buchanan, John",Computer Graphics,20444,7.3
"Maxwell, Bruce",Pattern Recogn  Comput Vision,20286,2.2
"Maxwell, Bruce",Pattern Recogn  Comput Vision,20657,2.2
"Yildirim, Caglar",Computer/Human Interaction,15055,4.6
"Lages, Wallace",Computer/Human Interaction,20830,-6.4
"Jimison, Holly",Computer/Human Interaction,21178,4.8
"Shah, Michael",Non-Intrctv Comp Graphics,21243,-0.5
"Barzilay, Eliyahu",Principles of Programming Lang,15056,1.4
"Mullen, Anthony",Principles of Programming Lang,20287,5.0
"Shah, Michael",Found of Software Engineering,11137,5.2
"Cantrell, Gary",Found of Software Engineering,17366,3.2
"Bonicillo, Mark",Found of Software Engineering,20288,-1.6
"Mathapathi, Shivakumar",Found of Software Engineering,20289,-2.4
"Buchanan, John",Found of Software Engineering,20445,-8.4
"Lash, Alexander",Found of Software Engineering,20806,3.2
"Coady, Monica",Found of Software Engineering,20839,1.3
"Mitra, Joydeep",Found of Software Engineering,21084,-24.4
"Miazi, Md Nazmus Sakib",Mobile Application Development,15268,4.3
"Feinberg, Daniel",Mobile Application Development,15382,1.1
"Veliz, Oscar",Mobile Application Development,20290,-10.1
"Changizi, Neda",Mobile Application Development,20446,5.6
"Schedlbauer, Martin",Computer Systems,10684,-2.8
"Desnoyers, Peter",Computer Systems,17579,-1.2
"Hamandi, Lama",Computer Systems,20291,4.3
"Mishra, Aditya",Computer Systems,20292,1.9
"Hamandi, Lama",Computer Systems,20293,4.3
"Coady, Monica",Computer Systems,20447,1.7
"Annunziato, Jose",Web Development,11550,5.7
"Annunziato, Jose",Web Development,17367,6.3
"Annunziato, Jose",Web Development,17387,1.6
"Guerra Gomez, John Alexis",Web Development,20294,-0.2
"Veliz, Oscar",Web Development,20295,-10.3
"Jorgensen, Austin",Web Development,20296,2.5
"Guerra Gomez, John Alexis",Web Development,20297,-0.2
"Penarrieta, Cristian",Web Development,20448,-2.7
"Penarrieta, Cristian",Web Development,21011,9.8
"Guerra Gomez, John Alexis",Web Development,21104,-0.2
"Sharifian Attar, Ali",Fundamentals - Computer Netwkg,13665,4.8
"Singh, Sarita",Fundamentals - Computer Netwkg,20298,1.7
"Tanha, Maryam",Fundamentals - Computer Netwkg,20449,-10.7
"Sharifian Attar, Ali",Fundamentals - Computer Netwkg,21301,1.8
"Pavlu, Virgil",Algorithms,10685,1.9
"Tsekourakis, Iraklis",Algorithms,13666,-1.2
"Behnezhad, Soheil",Algorithms,15377,-2.8
"Tsekourakis, Iraklis",Algorithms,17369,10.0
"Aloupis, Gregory",Algorithms,17371,-4.4
"Kennedy, Justin",Algorithms,17388,-9.5
"Mwaura, Jonathan",Algorithms,17401,1.4
"Mwaura, Jonathan",Algorithms,17405,6.4
"Hamandi, Lama",Algorithms,17600,9.8
"Socha, Katherine",Algorithms,19778,-5.1
"Lee, Hyonho",Algorithms,20299,4.6
"Sun, Zhifeng",Algorithms,20300,5.9
"Bhardwaj, Anurag",Algorithms,20301,-11.6
"Mukund, Smruthi",Algorithms,20302,-15.4
"Rad, Ryan",Algorithms,20450,5.9
"Rad, Ryan",Algorithms,20451,3.3
"Rad, Ryan",Algorithms,20840,6.3
"Hamandi, Lama",Algorithms,21224,6.3
"Bockmon, Ryan",Algorithms,21189,7.1
"Bayat, Akram",Algorithms,20965,5.3
"Cantrell, Gary",Topics,20177,10.3
"Muzny, Felix",Natural Language Processing,12373,6.5
"Ahmad, Uzair",Natural Language Processing,15371,-6.9
"Church, Kenneth",Natural Language Processing,21225,-0.7
"Zhang, Hongyang",Machine Learning,11003,-1.6
"Ahmad, Uzair",Machine Learning,15269,-7.5
"Mittal, Prashant",Machine Learning,17372,4.1
"Bhardwaj, Anurag",Machine Learning,20311,-18.1
"Mohan, Aanchan",Machine Learning,20452,-3.2
"Rui, Ning",Machine Learning,21457,12.1
"Smith, David",Information Retrieval,11382,-3.0
"Amjad, Tehmina",Information Retrieval,20312,-4.8
"Arunagiri, Sara",Data Mining Techniques,11549,-1.1
"Aguiar, Everaldo",Data Mining Techniques,20303,9.9
"Bockmon, Ryan",Data Mining Techniques,20526,4.9
"Ni, Karl",Data Mining Techniques,20658,3.7
"Rajpal, Vishal",Parallel Data Processing,20304,1.4
"Mishra, Varun",Empirical Research Methods,17482,4.5
"Bonaci, Tamara",Compilers,20305,-59.9
"Genao, Domingo",Fundamentals Cloud Computing,14352,0.1
"Mullen, Anthony",Fundamentals Cloud Computing,20306,3.9
"Tan, Cheng",Operating Systems Implmnt,20453,7.9
"Saripalli, Kanaka",Scalable Distributed Systems,15257,-3.2
"Gorton, Ian",Scalable Distributed Systems,20307,5.8
"Gorton, Ian",Scalable Distributed Systems,20308,8.6
"Bonaci, Tamara","Privacy, Security  Usability",20309,2.1
"Schmidt, Logan","Privacy, Security  Usability",20454,8.7
"Mathapathi, Shivakumar","Privacy, Security  Usability",20659,2.7
"Bau, David",Deep Learning,20852,3.6
"Wang, Dakuo",Seminar: Artificl Intelligence,21026,0.2
"Maxwell, Bruce",Spec Top - Artif Intelligence,20579,7.6
"Vitek, Olga",Stat Methods for Comp Sci,16852,-1.8
"Bogden, Philip",Info Viz Theory and Appls,19758,10.9
"Padilla, Lace",Info Viz Theory and Appls,21142,4.9
"Miller, Renee",Seminar in Database Systems,19759,11.1
"Bickmore, Timothy",Theory and Methods in HCI,16853,1.1
"Borkin, Michelle",Seminar Human-Computer Interac,21027,4.6
"Hofmann, Megan",Spec Top Human-Centered Comp,19760,9.5
"Trypakis, Stavros",Formal Specification Verif Syn,19761,1.5
"Holtzen, Steven",Seminar in Programming Lang,21152,9.8
"Vitek, Jan",Seminar in Software Engineer,21028,2.0
"Cooperman, Gene",Seminar in Computer Systems,16855,12.1
"Oprea, Alina",Seminar in Computer Security,19764,8.3
"Lerner, Ada",Seminar in Computer Security,20755,9.8
"Nguyen, Huy",Advanced Algorithms,16856,-4.1
"Rajaraman, Rajmohan",Sem: Theor Computer Science,19765,8.1
"Coria Mendoza, Lino",Research Capstone,20455,5.8
"Aibin, Michal",Research Capstone,20456,-1.8
"Aibin, Michal",Research Capstone,20457,0.6
"Aibin, Michal",Research Capstone,21894,0.6
"Peters, Daniel",Concpts of Object-Oriented Des,12892,0.3
"Peters, Daniel",Concpts of Object-Oriented Des,13315,1.3
"Yu, Chen-Hsiang",Concpts of Object-Oriented Des,18409,7.6
"Peters, Daniel",Concpts of Object-Oriented Des,18410,-4.2
"Peters, Daniel",Concpts of Object-Oriented Des,20157,-10.8
"Vasudevamurthy, Jagadeesh",Concept of Obj Orient Dsgn C++,15974,-3.2
"Vasudevamurthy, Jagadeesh",Concept of Obj Orient Dsgn C++,20976,1.2
"Ozbek, Yusuf",Enterprise Software Design,11186,-0.2
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,13306,-9.8
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,13846,5.4
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,13209,-5.2
"Banafa, Ahmed",Operating Systems,13765,2.3
"McMartin-Miller, Cristine",Technical Writing,14357,7.1
"Liu, Handan",Parallel Machine Learning  AI,14559,2.9
"Parikh, Tejas",Advanced Cloud Computing,14560,3.1
"Hillyard, Robin",Big-Data Sys Engr Using Scala,12250,1.6
"Elaasar, Maged",Software Engineering,14735,-5.2
"Badreldin, Omar",Software Engineering,18911,2.3
"Badreldin, Omar",Software Engineering,19819,6.2
"Badreldin, Omar",Software Engineering,21727,1.5
"Brown, Nicholas",Building Virtual Environments,13795,-1.9
"Chawla, Vishal",User Experience Design/Testing,12893,2.5
"McKeown, Peter",User Experience Design/Testing,13653,3.2
"Chawla, Vishal",User Experience Design/Testing,14006,-9.5
"McKeown, Peter",User Experience Design/Testing,18598,9.8
"Taneva Metzger, Svetlena",User Experience Design/Testing,18770,-1.8
"McKeown, Peter",User Experience Design/Testing,18855,-3.4
"Padmanabhan, Neeresh",User Experience Design/Testing,19820,7.1
"Peters, Daniel",Special Topics: Comp Sys Engr,20525,-0.2
"Mukherjee, Ritesh",Special Topics: Comp Sys Engr,21608,-1.4
"Das, Subrata",Theory  Prac App AI Gen Model,21751,-10.2
"Wang, Hsiao-an",Foundations of Cybersecurity,13935,-4.0
"Wang, Hsiao-an",Foundations of Cybersecurity,14930,-1.9
"Wang, Hsiao-an",Foundations of Cybersecurity,14931,-2.7
"Miazi, Md Nazmus Sakib",Foundations of Cybersecurity,16861,1.7
"Onarlioglu, Kaan",Systems Security,13522,8.0
"Edelson, Laura",Law and Ethics Digital Tech,21001,4.6
"Robertson, William",Network Security,13523,-2.3
"Sierra, Jose",Cyberspace Tech  Applications,19713,1.0
"Sierra, Jose",Found of Information Assurance,14342,1.4
"Sierra, Jose",Found of Information Assurance,19893,-2.4
"Rushanan, Joseph",Applied Cryptography,19714,-0.1
"Sierra, Jose",Computer System Security,20699,-0.5
"Amorin, Kevin",Network Security Practices,19894,6.7
"Papageorge, Themis",Security Risk Mgt  Assessment,14343,-15.5
"Booker, Elton",Information System Forensics,19895,2.1
"Courtney, Kyle",Cyberlaw,19715,2.7
"Papageorge, Themis",Decisn Makng: Crit Infrastruct,17747,5.2
"Kirda, Engin",Software Vulnerabilities,21943,9.2
"Robertson, William",Network Security,16862,-2.3
"Sierra, Jose",Capstone Project,20704,2.2
"Tasker, Benjamin",Collect/Store/Retrieve Data,12616,-4.4
"Assareh, Amin",Intro Data Mining/Machine Lrn,15211,1.9
"Schedlbauer, Martin",Intro Data Mining/Machine Lrn,21193,1.7
"Liu, Handan",Data Science Eng with Python,15808,6.0
"Hariharan, Ramkumar",Data Science Eng with Python,15710,3.1
"Ozbek, Yusuf",Data Mgt and Database Design,15018,-0.7
"Montrond, Manuel",Data Mgt and Database Design,15019,2.3
"Wang, Wuping",Data Mgt and Database Design,15020,6.0
"Wang, Wuping",Data Mgt and Database Design,15021,4.5
"Kuragayala, Naveen",Data Mgt and Database Design,15022,-13.3
"Kuragayala, Naveen",Data Mgt and Database Design,15023,-1.1
"Montrond, Manuel",Data Mgt and Database Design,15025,3.9
"Mazhar, Syed Farhan",Data Mgt and Database Design,16749,0.7
"Dulam, Praveen",Data Mgt and Database Design,20233,-13.0
"Krishnamurthy, Srikanth",Big Data Sys  Intel Analytics,15027,0.0
"Heydari, Kambiz",Big Data Architec  Governance,15028,3.9
"Wang, Wuping",Advanced Database Mgt Sys,15029,1.4
"Mazhar, Syed Farhan",Advanced Database Mgt Sys,21340,-2.7
"Kuragayala, Naveen",Designing Data Arch Busn Intel,15033,-2.8
"Zheng, Zheng",Designing Data Arch Busn Intel,21203,-11.7
"Aradhya, Kishore",ST: Data Architecture  Mgmt,21437,-1.0
"Madaparthi, Krishna",Deaf People in Society,10311,-8.7
"LeJeune, jonathan",Dynamics of Deaf/Blind Commnty,17343,-81.5
"Madaparthi, Krishna",Deaf History and Culture,19924,-18.0
"Wallace, Byron",Programming with Data,14014,0.8
"Alves Moreira, Silvio Amir",Programming with Data,14013,-2.6
"Wallace, Byron",Programming with Data,14942,1.6
"Alves Moreira, Silvio Amir",Programming with Data,16864,-8.3
"Fuentes-Cabrera, Miguel",Programming with Data,19945,1.4
"Sathyanarayana, Aarti",Data Science Programming Pract,15097,-11.4
"Yin, Yi",Data Science Programming Pract,15099,0.1
"Lore, Nunzio",Data Science Programming Pract,15005,2.9
"Gyori, Benjamin",Data Science Programming Pract,15006,6.0
"Blankers, Vance",Data Science Programming Pract,15007,2.2
"Zhang, Shuo",Data Science Programming Pract,15008,-3.4
"Zhang, Shuo",Data Science Programming Pract,15009,-8.4
"Gyori, Benjamin",Data Science Programming Pract,15100,10.2
"Blankers, Vance",Data Science Programming Pract,15010,8.1
"Yin, Yi",Data Science Programming Pract,15011,1.2
"Gillani, Nabeel",Data Science Programming Pract,15012,9.4
"Yin, Yi",Data Science Programming Pract,15013,4.8
"Gillani, Nabeel",Data Science Programming Pract,15014,9.7
"Yin, Yi",Data Science Programming Pract,15015,3.0
"Shaib, Chantal",Data Science Programming Pract,16865,0.3
"Yin, Yi",Data Science Programming Pract,16866,2.7
"Yin, Yi",Data Science Programming Pract,16867,3.1
"Lore, Nunzio",Data Science Programming Pract,16868,-4.3
"Shaib, Chantal",Data Science Programming Pract,19716,5.8
"Fuentes-Cabrera, Miguel",Data Science Programming Pract,19946,-2.9
"Strange, Elena",Int. Programming with Data,14349,7.2
"Strange, Elena",Int. Programming with Data,14943,7.2
"Clachar, Sophine",Foundations of Data Science,19720,-3.3
"Clachar, Sophine",Foundations of Data Science,13735,-0.6
"Clachar, Sophine",Foundations of Data Science,15465,0.3
"Gerber, Eric",Foundations of Data Science,17451,10.1
"Gerber, Eric",Foundations of Data Science,17959,0.9
"Gerber, Eric",Foundations of Data Science,18514,4.2
"Rachlin, John",Advanced Programming with Data,14947,2.5
"Scott, Cody",Information Visualization,13524,-1.1
"Wu, Chieh",Machine Learning/Data Mining 1,12632,8.4
"Yang, Xiaoyi",Machine Learning/Data Mining 1,19963,-13.5
"Pavlu, Virgil",Machine Learning/Data Mining 2,19721,-3.3
"Bemis, Kylie",Intro to Programming for DS,16869,1.8
"Brady, David",Intro Linear Algebra  Prob,20171,-82.1
"Bogden, Philip",Intro to Data Management,17377,-5.1
"Yehoshua, Roi",Intro to Data Management,20172,2.4
"Toutiaee, Mohammadhossein",Intro to Data Management,20316,-19.5
"Yehoshua, Roi",Intro to Data Management,20889,-7.9
"Radivojac, Predrag",Supervised Machine Learning,12617,7.9
"Morin, Steven",Supervised Machine Learning,17378,4.4
"Yang, Xiaoyi",Supervised Machine Learning,19962,-4.1
"Saad, Nadim",Supervised Machine Learning,20317,11.8
"Brady, David",Unsupervised Machine Learning,20476,-2.8
"Yehoshua, Roi",Unsupervised Machine Learning,21007,-21.5
"Bemis, Kylie",Data Science Capstone,17923,4.4
"Bogden, Philip",Data Science Capstone,19722,9.9
"Fell, Peter",Principles of Macroeconomics,13748,-2.5
"Fell, Peter",Principles of Macroeconomics,18588,-6.0
"Fell, Peter",Principles of Microeconomics,13487,-7.4
"Fell, Peter",Principles of Microeconomics,16023,-8.9
"Vicentini, Gustavo",Economics at NU,10428,1.9
"Dupree, Jill",Principles of Macroeconomics,10427,-3.5
"Piao, Richeng",Principles of Macroeconomics,18943,-0.1
"Pan, Yushuo",Principles of Macroeconomics,21330,-3.7
"Dupree, Jill",Principles of Macroeconomics,10408,-9.2
"Tekleselassie, Tsegay",Principles of Macroeconomics,10407,5.1
"Simon, Peter",Principles of Macroeconomics,12864,0.4
"Simon, Peter",Principles of Macroeconomics,12983,0.5
"Bakkal, Ilter",Principles of Macroeconomics,13811,-1.7
"Dave, Neha",Principles of Macroeconomics,18068,1.7
"Dave, Neha",Principles of Macroeconomics,18843,3.5
"Stone, Michael",Principles of Microeconomics,10426,8.9
"Heydari, Pedram",Principles of Microeconomics,21307,-4.5
"Heydari, Pedram",Principles of Microeconomics,21308,-5.2
"Stone, Michael",Principles of Microeconomics,13593,8.6
"Georges, Francis",Principles of Microeconomics,14546,2.5
"Georges, Francis",Principles of Microeconomics,14577,0.9
"Georges, Francis",Principles of Microeconomics,15583,0.2
"Venkatesan, Madhavi",Principles of Microeconomics,16665,-1.2
"Reilly, Siobhan",Principles of Microeconomics,17981,-11.2
"Reilly, Siobhan",Principles of Microeconomics,18056,-7.7
"Rice, Lorien",Principles of Microeconomics,18132,-3.2
"Peng, Shenghao",Recitation for ECON 1115,15594,-8.6
"Peng, Shenghao",Recitation for ECON 1115,14642,-3.3
"Shabanpour, MuhammadHussian",Recitation for ECON 1115,15596,10.1
"Shabanpour, MuhammadHussian",Recitation for ECON 1115,14641,-15.6
"Shabanpour, MuhammadHussian",Recitation for ECON 1115,11228,-8.6
"Shabanpour, MuhammadHussian",Recitation for ECON 1115,11142,-9.4
"Peng, Shenghao",Recitation for ECON 1115,11143,12.6
"Peng, Shenghao",Recitation for ECON 1115,14643,-22.6
"Roble, Benjamin",Recitation for ECON 1116,12875,3.6
"Roble, Benjamin",Recitation for ECON 1116,12876,-6.3
"Gernhardt, Roy",Recitation for ECON 1116,14697,3.9
"Gernhardt, Roy",Recitation for ECON 1116,11314,2.6
"Roble, Benjamin",Recitation for ECON 1116,14644,-13.9
"Roble, Benjamin",Recitation for ECON 1116,14698,-13.4
"Gernhardt, Roy",Recitation for ECON 1116,14699,2.2
"Gernhardt, Roy",Recitation for ECON 1116,11587,5.8
"Wang, Ziyao",Recitation for ECON 1116,12374,-5.8
"Wang, Ziyao",Recitation for ECON 1116,12375,1.7
"Wang, Ziyao",Recitation for ECON 1116,14700,8.0
"Li, Diana",Recitation for ECON 1116,14701,-4.3
"Li, Diana",Recitation for ECON 1116,15597,-2.4
"Wang, Ziyao",Recitation for ECON 1116,15598,4.8
"Barnay, Thomas",Healthcare and Medical Econ,15154,-3.3
"Kimelman, Nancy",Contested Economic Issues,20585,-26.2
"Prakash, Nishith",Development Economics,11757,-3.6
"Alam, Mohammad",Economic History - Middle East,19913,-18.3
"Venkatesan, Madhavi",Economics of Sustainability,15155,1.3
"Dupree, Jill",Macroeconomic Theory,10424,-4.3
"Dew, James",Macroeconomic Theory,10845,-10.1
"Tekleselassie, Tsegay",Macroeconomic Theory,11613,3.7
"Ulusoy, Veysel",Macroeconomic Theory,14227,1.1
"Tekleselassie, Tsegay",Macroeconomic Theory,16668,10.3
"Dew, James",Macroeconomic Theory,16669,-4.9
"Triest, Robert",Macroeconomic Theory,19914,0.5
"Bakkal, Ilter",Microeconomic Theory,11586,2.4
"Bakkal, Ilter",Microeconomic Theory,11758,-3.8
"Shi, Xiaolin",Microeconomic Theory,14228,3.9
"Abel, Joshua",Microeconomic Theory,14229,-0.8
"Piao, Richeng",Microeconomic Theory,15398,3.8
"Piao, Richeng",Microeconomic Theory,17626,2.4
"Abel, Joshua",Microeconomic Theory,17874,11.2
"Vicentini, Gustavo",Statistics for Economists,15913,-13.4
"Vicentini, Gustavo",Statistics for Economists,13121,0.1
"Konan, Martin",Statistics for Economists,14230,-20.4
"Piao, Richeng",Statistics for Economists,18990,1.3
"Hooker, Mark",Applied Econometrics,12779,7.4
"Shi, Xiaolin",Applied Econometrics,12780,4.2
"Hooker, Mark",Applied Econometrics,12874,7.8
"Shi, Xiaolin",Applied Econometrics,14516,6.3
"Abel, Joshua",Applied Econometrics,20529,8.8
"Tanyeri-Abur, Aysen",International Food Policy,16671,-27.4
"Tanyeri-Abur, Aysen",International Food Policy,19915,4.6
"Marks, Mindy",Labor Economics,19916,-11.3
"Prina, Silvia",Behavioral Economics,14231,1.5
"Prina, Silvia",Behavioral Economics,16672,4.2
"Stone, Michael",Law and Economics,15156,7.6
"Hanser, Philip",Energy Economics,20608,-0.1
"Barnay, Thomas",Public Finance,20633,1.4
"Konan, Martin",Money and Banking,16674,2.8
"Porter, Gerald",Managerial Economics,20541,-16.2
"Porter, Gerald",Economics of Sports,20542,-6.0
"Dupree, Jill",International Economics,20753,1.9
"Venkatesan, Madhavi",Intermed Selectd Topics: Micro,20575,5.0
"Venkatesan, Madhavi",Senior Economics Seminar,11237,5.6
"Simon, Peter",Senior Economics Seminar,11338,12.6
"Vicentini, Gustavo",Senior Economics Seminar,12376,-3.9
"Stone, Michael",Senior Economics Seminar,16678,11.0
"Georges, Francis",Math  Stats for Economists,10671,5.0
"sadighi, shahriar",Math  Stats for Economists,15917,-82.4
"Shi, Xiaolin",Microeconomic Theory,10687,9.2
"Ewing, Andrew",Microeconomic Theory,21262,-82.4
"Kimelman, Nancy",Macroeconomic Theory,17879,-17.8
"Patria, Margarita",Topics in Applied Economics,19920,4.6
"Hooker, Mark",Topics in Applied Economics,20604,10.3
"Tardiff, Timothy",Topics in Applied Economics,20698,7.1
"Ross, Matthew",Advanced Math  Stats for Econ,15320,5.6
"Dana, James",Advanced Microeconomic Theory,15321,3.3
"Caicedo, Santiago",Advanced Macroeconomic Theory,16682,3.5
"Kimelman, Nancy",International Finance,14233,3.0
"Cao, Jianfei",Applied Econometrics 2,19921,8.8
"Dana, James",Framework Indus Organization,19923,6.4
"Tarr, Nancy",Professional Development Co-op,11023,-12.1
"Roberts, Christina",Professional Development Co-op,11024,-8.6
"Bresnihan, Mark",Professional Development Co-op,11026,7.9
"Villari, Rachel",Professional Development Co-op,11332,3.0
"Hornsby, Emily",Professional Development Co-op,20102,9.4
"Dmitruk, Isabel",Professional Development Co-op,20103,7.3
"Zagieboylo, Drew",Computing Funda for Engineers,16685,-9.4
"Fanaei, Mohammad",Computing Funda for Engineers,15141,-13.5
"Fanaei, Mohammad",Computing Funda for Engineers,16687,-16.2
"Zagieboylo, Drew",Computing Funda for Engineers,16688,-4.1
"Salama, Iman",Circuits/Signals: Biomed Apps,11778,7.5
"Salama, Iman",Circuits/Signals: Biomed Apps,11779,4.5
"Dimarzio, Charles",Circuits/Signals: Biomed Apps,11780,-0.2
"McGruer, Nicol",Circuits/Signals: Biomed Apps,12108,3.0
"Zagieboylo, Drew",Embedded Des Enabling Robotics,11781,-3.9
"Aboelela, Emad",Embedded Des Enabling Robotics,12398,-4.7
"Aboelela, Emad",Embedded Des Enabling Robotics,11782,-1.4
"Shazli, Syed",Embedded Des Enabling Robotics,12825,-22.4
"Martinez-Lorenzo, Jose Angel",Electrical Engineering,12663,-6.5
"Sonmezoglu, Soner",Electrical Engineering,13093,3.0
"Dorsey, Kristen",Electrical Engineering,15615,-2.5
"Kimani, John",Fund Digital Design/Comp Org,10302,-4.0
"Consi, Thomas",Fund Digital Design/Comp Org,10477,-7.2
"Leeser, Miriam",Fund Digital Design/Comp Org,15142,-4.1
"Xu, Xiaolin",Fund Digital Design/Comp Org,14529,-3.6
"Kimani, John",Fund Digital Design/Comp Org,15306,-1.7
"Marengo Fuentes, Edwin",Fundamentals of Electronics,10785,-11.7
"Onabajo, Marvin",Fundamentals of Electronics,10786,-1.2
"Fanaei, Mohammad",Fundamentals of Linear Systems,11977,-10.6
"Salama, Iman",Fundamentals of Linear Systems,11979,7.2
"Mosallaei, Hossein",Fundamentals Electromagnetics,11980,7.1
"Marengo Fuentes, Edwin",Fundamentals Electromagnetics,16689,0.7
"Bernal Mor, Elena",Fundamentals of Networks,11984,-0.8
"Bernal Mor, Elena",Fundamentals of Networks,11985,-1.0
"Su, Lili",Fund Engineering Algorithms,11978,-10.1
"Jalan, Priyanka",Enabling Engineering,21394,-2.2
"Tiwari, Devesh",Computer Architecture  Org,10325,-2.7
"Stojanovic, Milica",Intro to Communication Systems,17489,-2.8
"Farhat, Amir",Electronic Design,10980,2.1
"Imani, Mahdi",Noise  Stochastic Processes,12646,8.7
"Farhat, Amir",Wireless Communication Circuit,11986,1.1
"Mittal, Sunil",Optics for Engineers,16694,8.8
"Shafai, Bahram",ECE Capstone 2,11987,2.7
"Dimarzio, Charles",ECE Capstone 2,11988,10.7
"Salehi, Masoud",ECE Capstone 2,14502,2.1
"Kimani, John",ECE Capstone 2,11976,10.1
"Bernal Mor, Elena",Wireless Sensor/Intrnet Things,14459,7.6
"Sapavath, Naveen Naik",Wireless Sensor/Intrnet Things,20712,7.9
"Sun, Nian-Xiang",Introduction to Multiferroics,19698,-13.7
"Aksaray, Derya",Mobile Robotics,13797,7.1
"Rosen, David",Mobile Robotics,19966,0.2
"Ramezani, Alireza",Assistive Robotics,13546,-5.4
"Consi, Thomas",Robotics Sensing  Navigation,16695,-12.9
"Consi, Thomas",Robotics Sensing  Navigation,18252,2.2
"Singh, Hanumant",Robotics Sensing  Navigation,18823,0.3
"Weber, Joseph",Computer Vision,21368,4.7
"Kirda, Engin",Intro to Software Security,13544,11.9
"Brady, David",Machine Learn/Pattern Recogntn,15307,-7.3
"Weber, Joseph",Machine Learn/Pattern Recogntn,21369,8.0
"Erdogmus, Deniz",Machine Learn/Pattern Recogntn,12311,0.7
"Erdogmus, Deniz",Regulatory Med Device Design,15436,0.7
"Ioannidis, Efstratios",Parallel Proc Data Analytics,19699,5.6
"Ghosh, Siddhartha",Intro to Photonic Devices,20510,6.7
"Lehman, Bradley",Sustainable Energy,19700,8.7
"Abur, Ali",Power Systems Analysis 1,16696,7.5
"Abur, Ali",Power Systems Analysis 1,16697,7.5
"Davaji, Benyamin",Special Topics,15149,6.0
"Amirabadi, Mahshid",Special Topics,19701,4.7
"Polese, Michele",Special Topics,19703,9.4
"Sun, Nian-Xiang",Special Topics,20559,2.4
"Zhang, Xufeng",Special Topics,20559,7.8
"Fuentes Hernandez, Canek",Special Topics,19702,10.2
"Fei, Yunsi",Comp Hardware and Sys Security,16698,4.2
"Fei, Yunsi",Comp Hardware and Sys Security,18743,4.2
"Singh, Hanumant",Autonomous Field Robotics,20493,5.9
"Kaveti, Pushyami",Autonomous Field Robotics,21241,-0.7
"Siami, Milad",Linear Systems Analysis,15308,3.8
"Shafai, Bahram",Linear Systems Analysis,10549,5.5
"Shafai, Bahram",Linear Systems Analysis,15437,5.5
"Rappaport, Carey",Electromagnetic Theory 1,11341,9.0
"Makris, Purnima",Complex Variable  Diff Equat,15150,9.1
"Ingle, Vinay",Appl Prob  Stochastic Proc,13786,-3.3
